Date,High,Low,Open,Close,Volume,Adj Close
2020-01-01,4.364799976348877,4.253399848937988,4.2708001136779785,4.2708001136779785,0,4.2708001136779785
2020-01-02,4.257500171661377,4.243000030517578,4.254700183868408,4.25540018081665,0,4.25540018081665
2020-01-03,4.258699893951416,4.236730098724365,4.237450122833252,4.238399982452393,0,4.238399982452393
2020-01-06,4.250239849090576,4.232810020446777,4.242370128631592,4.242380142211914,0,4.242380142211914
2020-01-07,4.249040126800537,4.230269908905029,4.2307000160217285,4.230800151824951,0,4.230800151824951
2020-01-08,4.248439788818359,4.236909866333008,4.247200012207031,4.246009826660156,0,4.246009826660156
2020-01-09,4.246570110321045,4.230899810791016,4.233799934387207,4.2324299812316895,0,4.2324299812316895
2020-01-10,4.248000144958496,4.232419967651367,4.244180202484131,4.245299816131592,0,4.245299816131592
2020-01-13,4.240499973297119,4.232190132141113,4.236080169677734,4.236100196838379,0,4.236100196838379
2020-01-14,4.235899925231934,4.216060161590576,4.2320098876953125,4.232500076293945,0,4.232500076293945
2020-01-15,4.229000091552734,4.219870090484619,4.221620082855225,4.221710205078125,0,4.221710205078125
2020-01-16,4.237390041351318,4.227069854736328,4.230400085449219,4.228799819946289,0,4.228799819946289
2020-01-17,4.242800235748291,4.230199813842773,4.230199813842773,4.2316999435424805,0,4.2316999435424805
2020-01-20,4.244900226593018,4.2370500564575195,4.238540172576904,4.238999843597412,0,4.238999843597412
2020-01-21,4.248000144958496,4.226280212402344,4.244100093841553,4.243720054626465,0,4.243720054626465
2020-01-22,4.2403998374938965,4.22730016708374,4.2307000160217285,4.230500221252441,0,4.230500221252441
2020-01-23,4.247499942779541,4.236410140991211,4.237599849700928,4.23714017868042,0,4.23714017868042
2020-01-24,4.260059833526611,4.2368998527526855,4.243959903717041,4.244609832763672,0,4.244609832763672
2020-01-27,4.2789998054504395,4.251840114593506,4.254069805145264,4.254280090332031,0,4.254280090332031
2020-01-28,4.281799793243408,4.265210151672363,4.276639938354492,4.2766499519348145,0,4.2766499519348145
2020-01-29,4.28548002243042,4.269239902496338,4.271599769592285,4.270999908447266,0,4.270999908447266
2020-01-30,4.295199871063232,4.277379989624023,4.284800052642822,4.284900188446045,0,4.284900188446045
2020-01-31,4.3053998947143555,4.289820194244385,4.292280197143555,4.292799949645996,0,4.292799949645996
2020-02-03,4.30387020111084,4.289669990539551,4.295810222625732,4.2957000732421875,0,4.2957000732421875
2020-02-04,4.300899982452393,4.269800186157227,4.298500061035156,4.29718017578125,0,4.29718017578125
2020-02-05,4.277599811553955,4.235599994659424,4.27230978012085,4.27400016784668,0,4.27400016784668
2020-02-06,4.259900093078613,4.241300106048584,4.24459981918335,4.245500087738037,0,4.245500087738037
2020-02-07,4.274099826812744,4.257400035858154,4.257800102233887,4.258999824523926,0,4.258999824523926
2020-02-10,4.273099899291992,4.261020183563232,4.271470069885254,4.2712202072143555,0,4.2712202072143555
2020-02-11,4.266520023345947,4.248280048370361,4.262229919433594,4.263700008392334,0,4.263700008392334
2020-02-12,4.261199951171875,4.248129844665527,4.2555999755859375,4.255799770355225,0,4.255799770355225
2020-02-13,4.26039981842041,4.245790004730225,4.250010013580322,4.250619888305664,0,4.250619888305664
2020-02-14,4.252049922943115,4.236849784851074,4.244800090789795,4.244440078735352,0,4.244440078735352
2020-02-17,4.263299942016602,4.244110107421875,4.244999885559082,4.245500087738037,0,4.245500087738037
2020-02-18,4.276730060577393,4.256929874420166,4.257410049438477,4.2596001625061035,0,4.2596001625061035
2020-02-19,4.274099826812744,4.264009952545166,4.266200065612793,4.2663397789001465,0,4.2663397789001465
2020-02-20,4.284299850463867,4.265089988708496,4.270199775695801,4.269400119781494,0,4.269400119781494
2020-02-21,4.292789936065674,4.2754597663879395,4.276189804077148,4.276899814605713,0,4.276899814605713
2020-02-24,4.304999828338623,4.291920185089111,4.291950225830078,4.2917399406433105,0,4.2917399406433105
2020-02-25,4.307000160217285,4.287759780883789,4.306600093841553,4.306099891662598,0,4.306099891662598
2020-02-26,4.312960147857666,4.301730155944824,4.303750038146973,4.3053998947143555,0,4.3053998947143555
2020-02-27,4.3234100341796875,4.303599834442139,4.314199924468994,4.313680171966553,0,4.313680171966553
2020-02-28,4.337200164794922,4.321249961853027,4.321430206298828,4.321710109710693,0,4.321710109710693
2020-03-02,4.333600044250488,4.307330131530762,4.331289768218994,4.331960201263428,0,4.331960201263428
2020-03-03,4.323699951171875,4.2929301261901855,4.314839839935303,4.3145599365234375,0,4.3145599365234375
2020-03-04,4.308700084686279,4.2858500480651855,4.307419776916504,4.307250022888184,0,4.307250022888184
2020-03-05,4.30472993850708,4.287199974060059,4.294869899749756,4.29580020904541,0,4.29580020904541
2020-03-06,4.318580150604248,4.28810977935791,4.304279804229736,4.3039398193359375,0,4.3039398193359375
2020-03-09,4.3318400382995605,4.307179927825928,4.314809799194336,4.312699794769287,0,4.312699794769287
2020-03-10,4.3302998542785645,4.300489902496338,4.32735013961792,4.3276801109313965,0,4.3276801109313965
2020-03-11,4.324639797210693,4.303060054779053,4.303760051727295,4.3035101890563965,0,4.3035101890563965
2020-03-12,4.387660026550293,4.324100017547607,4.3248701095581055,4.325719833374023,0,4.325719833374023
2020-03-13,4.387770175933838,4.3501200675964355,4.376349925994873,4.375589847564697,0,4.375589847564697
2020-03-16,4.425789833068848,4.368480205535889,4.369440078735352,4.368889808654785,0,4.368889808654785
2020-03-17,4.494609832763672,4.4330902099609375,4.435629844665527,4.435739994049072,0,4.435739994049072
2020-03-18,4.5320000648498535,4.456600189208984,4.465310096740723,4.465539932250977,0,4.465539932250977
2020-03-19,4.616489887237549,4.490379810333252,4.491519927978516,4.491230010986328,0,4.491230010986328
2020-03-20,4.582900047302246,4.498439788818359,4.555490016937256,4.5559000968933105,0,4.5559000968933105
2020-03-23,4.631110191345215,4.4892802238464355,4.496540069580078,4.500639915466309,0,4.500639915466309
2020-03-24,4.6296000480651855,4.575799942016602,4.599999904632568,4.599870204925537,0,4.599870204925537
2020-03-25,4.605400085449219,4.564549922943115,4.600759983062744,4.604990005493164,0,4.604990005493164
