Date,High,Low,Open,Close,Volume,Adj Close
2016-12-01,4.472179889678955,4.441999912261963,4.452549934387207,4.454400062561035,0,4.454400062561035
2016-12-02,4.493269920349121,4.4770002365112305,4.489840030670166,4.489840030670166,0,4.489840030670166
2016-12-05,4.505730152130127,4.47599983215332,4.485000133514404,4.484899997711182,0,4.484899997711182
2016-12-06,4.505899906158447,4.464000225067139,4.496950149536133,4.4969401359558105,0,4.4969401359558105
2016-12-07,4.467889785766602,4.414999961853027,4.458000183105469,4.456049919128418,0,4.456049919128418
2016-12-08,4.470530033111572,4.424210071563721,4.426050186157227,4.424290180206299,0,4.424290180206299
2016-12-09,4.458240032196045,4.428999900817871,4.435770034790039,4.435770034790039,0,4.435770034790039
2016-12-12,4.46019983291626,4.438000202178955,4.441050052642822,4.4409499168396,0,4.4409499168396
2016-12-13,4.454750061035156,4.434000015258789,4.450200080871582,4.448850154876709,0,4.448850154876709
2016-12-14,4.4446001052856445,4.420690059661865,4.42519998550415,4.421450138092041,0,4.421450138092041
2016-12-15,4.456820011138916,4.421999931335449,4.433899879455566,4.4320502281188965,0,4.4320502281188965
2016-12-16,4.437099933624268,4.406000137329102,4.435309886932373,4.433750152587891,0,4.433750152587891
2016-12-19,4.433070182800293,4.4019999504089355,4.424039840698242,4.429299831390381,0,4.429299831390381
2016-12-20,4.4309000968933105,4.4019999504089355,4.416110038757324,4.421199798583984,0,4.421199798583984
2016-12-21,4.417940139770508,4.3979997634887695,4.407100200653076,4.405340194702148,0,4.405340194702148
2016-12-22,4.420899868011475,4.39900016784668,4.410250186920166,4.411900043487549,0,4.411900043487549
2016-12-23,4.424699783325195,4.394000053405762,4.419219970703125,4.41894006729126,0,4.41894006729126
2016-12-26,4.412300109863281,4.3804497718811035,4.408899784088135,4.409200191497803,0,4.409200191497803
2016-12-27,4.416299819946289,4.389999866485596,4.402810096740723,4.4015398025512695,0,4.4015398025512695
2016-12-28,4.414599895477295,4.390999794006348,4.3951802253723145,4.398499965667725,0,4.398499965667725
2016-12-29,4.419000148773193,4.400000095367432,4.403950214385986,4.404150009155273,0,4.404150009155273
2016-12-30,4.427680015563965,4.4019999504089355,4.405749797821045,4.411300182342529,0,4.411300182342529
